,clouds,fog_bool,humidity,hurricane_bool,lat,lon,pres,rain,rain_bool,snow,snow_bool,status,storm_bool,sun_bool,temp,time,tornado_bool,visibility,wind_deg,wind_speed
176,0,False,44,False,41.38311,-95.66923,988.68,0.0,False,0,False,clear sky,False,True,22.1,2016-10-11 00:00:00+00,False,,195.003,8.16
177,12,False,46,False,41.46005,-95.59756,986.58,0.0,False,0,False,few clouds,False,False,21.1,2016-10-11 00:00:00+00,False,,189.003,8.16
178,12,False,46,False,41.49792,-95.54651,986.58,0.0,False,0,False,few clouds,False,False,21.1,2016-10-11 00:00:00+00,False,,189.003,8.16
179,12,False,46,False,41.49844,-95.29295,986.58,0.0,False,0,False,few clouds,False,False,21.1,2016-10-11 00:00:00+00,False,,189.003,8.16
180,32,False,51,False,41.49682,-95.06785,985.36,0.28,True,0,False,light rain,False,False,19.55,2016-10-11 00:00:00+00,False,,188.003,8.21
181,32,False,51,False,41.49668,-94.7241,985.36,0.28,True,0,False,light rain,False,False,19.55,2016-10-11 00:00:00+00,False,,188.003,8.21
182,32,False,51,False,41.49472,-94.59004,985.36,0.28,True,0,False,light rain,False,False,19.55,2016-10-11 00:00:00+00,False,,188.003,8.21
183,64,False,49,False,41.49368,-94.36226,991.76,0.0,False,0,False,broken clouds,False,False,19.6,2016-10-11 00:00:00+00,False,,190.503,8.11
184,64,False,49,False,41.50842,-94.2026,991.76,0.0,False,0,False,broken clouds,False,False,19.6,2016-10-11 00:00:00+00,False,,190.503,8.11
185,64,False,49,False,41.54084,-94.00607,991.76,0.0,False,0,False,broken clouds,False,False,19.6,2016-10-11 00:00:00+00,False,,190.503,8.11
186,68,False,43,False,41.59202,-93.78576,999.95,0.0,False,0,False,broken clouds,False,False,20.15,2016-10-11 00:00:00+00,False,,193.503,7.86
187,68,False,43,False,41.65189,-93.74329,999.95,0.0,False,0,False,broken clouds,False,False,20.15,2016-10-11 00:00:00+00,False,,193.503,7.86
188,88,False,67,False,41.65068,-93.57686,996.9,0.52,True,0,False,light rain,False,False,16.1,2016-10-11 03:00:00+00,False,,187.0,7.21
189,48,False,41,False,41.66999,-93.45503,1000.55,0.0,False,0,False,scattered clouds,False,False,17.8,2016-10-11 03:00:00+00,False,,195.5,6.86
190,88,False,67,False,41.6817,-93.3105,996.9,0.52,True,0,False,light rain,False,False,16.1,2016-10-11 03:00:00+00,False,,187.0,7.21
191,92,False,54,False,41.68307,-93.14148,998.52,0.46,True,0,False,light rain,False,False,17.38,2016-10-11 03:00:00+00,False,,202.5,8.01
192,92,False,54,False,41.68203,-92.9082,998.52,0.46,True,0,False,light rain,False,False,17.38,2016-10-11 03:00:00+00,False,,202.5,8.01
193,92,False,54,False,41.69524,-92.74343,998.52,0.46,True,0,False,light rain,False,False,17.38,2016-10-11 03:00:00+00,False,,202.5,8.01
194,92,False,54,False,41.69566,-92.65346,998.52,0.46,True,0,False,light rain,False,False,17.38,2016-10-11 03:00:00+00,False,,202.5,8.01
195,88,False,41,False,41.69607,-92.40644,1000.95,0.0,False,0,False,overcast clouds,False,False,18.13,2016-10-11 03:00:00+00,False,,201.0,7.16
196,88,False,44,False,41.69345,-92.11962,1003.95,0.0,False,0,False,overcast clouds,False,False,17.68,2016-10-11 03:00:00+00,False,,197.5,5.81
197,88,False,44,False,41.6873,-91.89224,1003.95,0.0,False,0,False,overcast clouds,False,False,17.68,2016-10-11 03:00:00+00,False,,197.5,5.81
198,88,False,44,False,41.69427,-91.64234,1003.95,0.0,False,0,False,overcast clouds,False,False,17.68,2016-10-11 03:00:00+00,False,,197.5,5.81
199,80,False,59,False,41.67045,-91.44263,1004.6,0.0,False,0,False,broken clouds,False,False,15.3,2016-10-11 03:00:00+00,False,,197.0,4.91
200,80,False,59,False,41.66311,-91.23857,1004.6,0.0,False,0,False,broken clouds,False,False,15.3,2016-10-11 03:00:00+00,False,,197.0,4.91
201,92,False,49,False,41.64537,-91.13664,1011.41,0.0,False,0,False,overcast clouds,False,False,17.15,2016-10-11 03:00:00+00,False,,194.5,3.86
202,92,False,49,False,41.6347,-91.02978,1011.41,0.0,False,0,False,overcast clouds,False,False,17.15,2016-10-11 03:00:00+00,False,,194.5,3.86
203,92,False,51,False,41.62429,-90.81208,1011.16,0.0,False,0,False,overcast clouds,False,False,16.6,2016-10-11 03:00:00+00,False,,190.0,3.71
204,92,False,51,False,41.59167,-90.67605,1011.16,0.0,False,0,False,overcast clouds,False,False,16.6,2016-10-11 03:00:00+00,False,,190.0,3.71
205,92,False,51,False,41.47124,-90.62232,1011.16,0.0,False,0,False,overcast clouds,False,False,16.6,2016-10-11 03:00:00+00,False,,190.0,3.71
206,92,False,51,False,41.45774,-90.51304,1011.16,0.0,False,0,False,overcast clouds,False,False,16.6,2016-10-11 03:00:00+00,False,,190.0,3.71
207,92,False,51,False,41.46259,-90.39423,1011.16,0.0,False,0,False,overcast clouds,False,False,16.6,2016-10-11 03:00:00+00,False,,190.0,3.71
208,80,False,50,False,41.44043,-90.17912,1010.94,0.0,False,0,False,broken clouds,False,False,16.6,2016-10-11 06:00:00+00,False,,192.008,4.51
209,80,False,50,False,41.41293,-90.03443,1010.94,0.0,False,0,False,broken clouds,False,False,16.6,2016-10-11 06:00:00+00,False,,192.008,4.51
210,80,False,50,False,41.41405,-89.92928,1010.94,0.0,False,0,False,broken clouds,False,False,16.6,2016-10-11 06:00:00+00,False,,192.008,4.51
211,92,False,54,False,41.38658,-89.72549,1011.18,0.0,False,0,False,overcast clouds,False,False,14.83,2016-10-11 06:00:00+00,False,,180.008,2.76
212,92,False,54,False,41.39439,-89.59672,1011.18,0.0,False,0,False,overcast clouds,False,False,14.83,2016-10-11 06:00:00+00,False,,180.008,2.76
213,92,False,54,False,41.39209,-89.50925,1011.18,0.0,False,0,False,overcast clouds,False,False,14.83,2016-10-11 06:00:00+00,False,,180.008,2.76
214,92,False,54,False,41.40012,-89.40242,1011.18,0.0,False,0,False,overcast clouds,False,False,14.83,2016-10-11 06:00:00+00,False,,180.008,2.76
215,92,False,54,False,41.36434,-89.19692,1011.18,0.0,False,0,False,overcast clouds,False,False,14.83,2016-10-11 06:00:00+00,False,,180.008,2.76
216,92,False,57,False,41.36763,-88.99788,1012.81,0.0,False,0,False,overcast clouds,False,False,13.5,2016-10-11 06:00:00+00,False,,164.508,2.16
217,92,False,57,False,41.37532,-88.68868,1012.81,0.0,False,0,False,overcast clouds,False,False,13.5,2016-10-11 06:00:00+00,False,,164.508,2.16
218,92,False,66,False,41.44605,-88.32782,1014.59,0.0,False,0,False,overcast clouds,False,False,13.73,2016-10-11 06:00:00+00,False,,172.508,4.01
219,92,False,66,False,41.46499,-88.24665,1014.59,0.0,False,0,False,overcast clouds,False,False,13.73,2016-10-11 06:00:00+00,False,,172.508,4.01
220,92,False,66,False,41.48608,-88.201,1014.59,0.0,False,0,False,overcast clouds,False,False,13.73,2016-10-11 06:00:00+00,False,,172.508,4.01
221,92,False,66,False,41.51177,-88.10309,1014.59,0.0,False,0,False,overcast clouds,False,False,13.73,2016-10-11 06:00:00+00,False,,172.508,4.01
222,92,False,66,False,41.51547,-87.997,1014.59,0.0,False,0,False,overcast clouds,False,False,13.73,2016-10-11 06:00:00+00,False,,172.508,4.01
223,88,False,67,False,41.55288,-87.83341,1013.45,0.0,False,0,False,overcast clouds,False,False,14.9,2016-10-11 06:00:00+00,False,,180.508,4.61
224,88,False,67,False,41.58291,-87.69991,1013.45,0.0,False,0,False,overcast clouds,False,False,14.9,2016-10-11 06:00:00+00,False,,180.508,4.61
225,88,False,67,False,41.57936,-87.60616,1013.45,0.0,False,0,False,overcast clouds,False,False,14.9,2016-10-11 06:00:00+00,False,,180.508,4.61
226,88,False,67,False,41.57408,-87.47557,1013.45,0.0,False,0,False,overcast clouds,False,False,14.9,2016-10-11 06:00:00+00,False,,180.508,4.61
227,88,False,66,False,41.57581,-87.26491,1013.13,0.0,False,0,False,overcast clouds,False,False,14.38,2016-10-11 06:00:00+00,False,,174.508,4.56
228,64,False,70,False,41.58237,-87.19901,1013.06,0.0,False,0,False,broken clouds,False,False,13.53,2016-10-11 09:00:00+00,False,,179.5,4.11
229,64,False,70,False,41.57914,-87.09395,1013.06,0.0,False,0,False,broken clouds,False,False,13.53,2016-10-11 09:00:00+00,False,,179.5,4.11
230,64,False,70,False,41.57264,-86.97576,1013.06,0.0,False,0,False,broken clouds,False,False,13.53,2016-10-11 09:00:00+00,False,,179.5,4.11
231,64,False,70,False,41.60497,-86.85937,1013.06,0.0,False,0,False,broken clouds,False,False,13.53,2016-10-11 09:00:00+00,False,,179.5,4.11
232,64,False,70,False,41.66106,-86.74564,1013.06,0.0,False,0,False,broken clouds,False,False,13.53,2016-10-11 09:00:00+00,False,,179.5,4.11
233,64,False,70,False,41.68354,-86.66051,1013.06,0.0,False,0,False,broken clouds,False,False,13.53,2016-10-11 09:00:00+00,False,,179.5,4.11
234,80,False,93,False,41.7271,-86.57125,1013.14,0.0,False,0,False,broken clouds,False,False,13.63,2016-10-11 09:00:00+00,False,,179.0,5.46
235,80,False,93,False,41.75575,-86.45955,1013.14,0.0,False,0,False,broken clouds,False,False,13.63,2016-10-11 09:00:00+00,False,,179.0,5.46
236,80,False,93,False,41.74143,-86.39704,1013.14,0.0,False,0,False,broken clouds,False,False,13.63,2016-10-11 09:00:00+00,False,,179.0,5.46
237,80,False,93,False,41.72577,-86.29948,1013.14,0.0,False,0,False,broken clouds,False,False,13.63,2016-10-11 09:00:00+00,False,,179.0,5.46
238,80,False,93,False,41.71964,-86.16238,1013.14,0.0,False,0,False,broken clouds,False,False,13.63,2016-10-11 09:00:00+00,False,,179.0,5.46
239,80,False,93,False,41.73113,-86.06274,1013.14,0.0,False,0,False,broken clouds,False,False,13.63,2016-10-11 09:00:00+00,False,,179.0,5.46
240,68,False,65,False,41.73082,-85.97175,1008.2,0.0,False,0,False,broken clouds,False,False,11.15,2016-10-11 09:00:00+00,False,,171.0,4.21
241,68,False,65,False,41.73509,-85.78464,1008.2,0.0,False,0,False,broken clouds,False,False,11.15,2016-10-11 09:00:00+00,False,,171.0,4.21
242,68,False,65,False,41.74578,-85.71357,1008.2,0.0,False,0,False,broken clouds,False,False,11.15,2016-10-11 09:00:00+00,False,,171.0,4.21
243,68,False,65,False,41.75177,-85.6285,1008.2,0.0,False,0,False,broken clouds,False,False,11.15,2016-10-11 09:00:00+00,False,,171.0,4.21
244,68,False,65,False,41.74568,-85.51028,1008.2,0.0,False,0,False,broken clouds,False,False,11.15,2016-10-11 09:00:00+00,False,,171.0,4.21
245,68,False,65,False,41.74884,-85.34526,1005.28,0.0,False,0,False,broken clouds,False,False,9.55,2016-10-11 09:00:00+00,False,,159.0,4.11
246,68,False,65,False,41.7441,-85.27495,1005.28,0.0,False,0,False,broken clouds,False,False,9.55,2016-10-11 09:00:00+00,False,,159.0,4.11
247,68,False,65,False,41.75509,-85.12399,1005.28,0.0,False,0,False,broken clouds,False,False,9.55,2016-10-11 09:00:00+00,False,,159.0,4.11
248,68,False,65,False,41.74732,-85.02749,1005.28,0.0,False,0,False,broken clouds,False,False,9.55,2016-10-11 09:00:00+00,False,,159.0,4.11
249,68,False,65,False,41.69796,-84.91396,1005.28,0.0,False,0,False,broken clouds,False,False,9.55,2016-10-11 09:00:00+00,False,,159.0,4.11
250,68,False,65,False,41.64827,-84.84256,1005.28,0.0,False,0,False,broken clouds,False,False,9.55,2016-10-11 09:00:00+00,False,,159.0,4.11
251,68,False,81,False,41.62755,-84.72256,1011.12,0.0,False,0,False,broken clouds,False,False,5.63,2016-10-11 09:00:00+00,False,,130.5,1.31
252,68,False,81,False,41.60945,-84.5161,1011.12,0.0,False,0,False,broken clouds,False,False,5.63,2016-10-11 09:00:00+00,False,,130.5,1.31
253,68,False,81,False,41.5904,-84.28911,1011.12,0.0,False,0,False,broken clouds,False,False,5.63,2016-10-11 09:00:00+00,False,,130.5,1.31
254,48,False,84,False,41.59834,-84.00832,1014.69,0.0,False,0,False,scattered clouds,False,False,4.98,2016-10-11 09:00:00+00,False,,130.5,1.26
255,48,False,84,False,41.59078,-83.74378,1014.69,0.0,False,0,False,scattered clouds,False,False,4.98,2016-10-11 09:00:00+00,False,,130.5,1.26
256,48,False,81,False,41.58018,-83.60677,1016.23,0.0,False,0,False,scattered clouds,False,False,5.13,2016-10-11 09:00:00+00,False,,139.0,1.41
257,48,False,81,False,41.51514,-83.43502,1016.23,0.0,False,0,False,scattered clouds,False,False,5.13,2016-10-11 09:00:00+00,False,,139.0,1.41
258,48,False,81,False,41.44849,-83.26096,1016.23,0.0,False,0,False,scattered clouds,False,False,5.13,2016-10-11 09:00:00+00,False,,139.0,1.41
259,48,False,81,False,41.41381,-83.15002,1016.23,0.0,False,0,False,scattered clouds,False,False,5.13,2016-10-11 09:00:00+00,False,,139.0,1.41
260,64,False,87,False,41.37994,-83.00547,1016.31,0.0,False,0,False,broken clouds,False,False,9.0,2016-10-11 09:00:00+00,False,,151.0,2.76
261,64,False,87,False,41.34677,-82.79831,1016.31,0.0,False,0,False,broken clouds,False,False,9.0,2016-10-11 09:00:00+00,False,,151.0,2.76
262,64,False,87,False,41.32354,-82.62204,1016.31,0.0,False,0,False,broken clouds,False,False,9.0,2016-10-11 09:00:00+00,False,,151.0,2.76
263,56,False,100,False,41.33456,-82.37916,1014.85,0.0,False,0,False,broken clouds,False,False,8.4,2016-10-11 09:00:00+00,False,,148.0,3.11
264,56,False,100,False,41.3763,-82.25938,1014.85,0.0,False,0,False,broken clouds,False,False,8.4,2016-10-11 09:00:00+00,False,,148.0,3.11
265,56,False,100,False,41.38399,-82.09436,1014.85,0.0,False,0,False,broken clouds,False,False,8.4,2016-10-11 09:00:00+00,False,,148.0,3.11
266,56,False,100,False,41.36817,-81.96766,1014.85,0.0,False,0,False,broken clouds,False,False,8.4,2016-10-11 09:00:00+00,False,,148.0,3.11
267,56,False,100,False,41.35294,-81.8718,1014.85,0.0,False,0,False,broken clouds,False,False,8.4,2016-10-11 09:00:00+00,False,,148.0,3.11
268,48,False,100,False,41.32233,-81.78359,1008.77,0.0,False,0,False,scattered clouds,False,False,6.0,2016-10-11 09:00:00+00,False,,139.5,2.36
269,48,False,100,False,41.28429,-81.65732,1008.77,0.0,False,0,False,scattered clouds,False,False,6.0,2016-10-11 09:00:00+00,False,,139.5,2.36
270,48,False,100,False,41.25533,-81.55722,1008.77,0.0,False,0,False,scattered clouds,False,False,6.0,2016-10-11 09:00:00+00,False,,139.5,2.36
271,44,False,79,False,41.25612,-81.36821,1004.07,0.0,False,0,False,scattered clouds,False,False,3.63,2016-10-11 09:00:00+00,False,,129.5,1.61
272,44,False,79,False,41.24242,-81.14031,1004.07,0.0,False,0,False,scattered clouds,False,False,3.63,2016-10-11 09:00:00+00,False,,129.5,1.61
273,44,False,79,False,41.20076,-80.9467,1004.07,0.0,False,0,False,scattered clouds,False,False,3.63,2016-10-11 09:00:00+00,False,,129.5,1.61
274,44,False,79,False,41.12635,-80.85233,1004.07,0.0,False,0,False,scattered clouds,False,False,3.63,2016-10-11 09:00:00+00,False,,129.5,1.61
275,44,False,79,False,41.11021,-80.82702,1004.07,0.0,False,0,False,scattered clouds,False,False,3.63,2016-10-11 09:00:00+00,False,,129.5,1.61
276,56,False,55,False,41.13341,-80.7374,1003.69,0.0,False,0,False,broken clouds,False,False,11.56,2016-10-11 15:00:00+00,False,,137.502,1.45
277,56,False,55,False,41.15981,-80.64266,1003.69,0.0,False,0,False,broken clouds,False,False,11.56,2016-10-11 15:00:00+00,False,,137.502,1.45
278,68,False,59,False,41.17937,-80.5299,999.8,0.0,False,0,False,broken clouds,False,False,10.76,2016-10-11 15:00:00+00,False,,133.002,1.5
279,68,False,59,False,41.18471,-80.43265,999.8,0.0,False,0,False,broken clouds,False,False,10.76,2016-10-11 15:00:00+00,False,,133.002,1.5
280,68,False,59,False,41.18499,-80.32604,999.8,0.0,False,0,False,broken clouds,False,False,10.76,2016-10-11 15:00:00+00,False,,133.002,1.5
281,68,False,59,False,41.19412,-80.20213,999.8,0.0,False,0,False,broken clouds,False,False,10.76,2016-10-11 15:00:00+00,False,,133.002,1.5
282,92,False,57,False,41.20138,-80.08946,991.28,0.0,False,0,False,overcast clouds,False,False,10.16,2016-10-11 15:00:00+00,False,,127.502,1.5
283,92,False,57,False,41.20279,-79.99044,991.28,0.0,False,0,False,overcast clouds,False,False,10.16,2016-10-11 15:00:00+00,False,,127.502,1.5
284,92,False,57,False,41.20191,-79.91301,991.28,0.0,False,0,False,overcast clouds,False,False,10.16,2016-10-11 15:00:00+00,False,,127.502,1.5
285,92,False,57,False,41.18786,-79.79636,991.28,0.0,False,0,False,overcast clouds,False,False,10.16,2016-10-11 15:00:00+00,False,,127.502,1.5
286,92,False,57,False,41.17113,-79.71861,991.28,0.0,False,0,False,overcast clouds,False,False,10.16,2016-10-11 15:00:00+00,False,,127.502,1.5
287,92,False,57,False,41.18513,-79.67127,991.28,0.0,False,0,False,overcast clouds,False,False,10.16,2016-10-11 15:00:00+00,False,,127.502,1.5
288,92,False,57,False,41.19782,-79.6292,991.28,0.0,False,0,False,overcast clouds,False,False,10.16,2016-10-11 15:00:00+00,False,,127.502,1.5
289,92,False,57,False,41.19426,-79.5849,991.28,0.0,False,0,False,overcast clouds,False,False,10.16,2016-10-11 15:00:00+00,False,,127.502,1.5
290,92,False,57,False,41.18191,-79.52572,991.28,0.0,False,0,False,overcast clouds,False,False,10.16,2016-10-11 15:00:00+00,False,,127.502,1.5
291,92,False,55,False,41.19733,-79.46691,984.48,0.0,False,0,False,overcast clouds,False,False,9.91,2016-10-11 15:00:00+00,False,,126.502,1.5
292,92,False,55,False,41.17808,-79.37615,984.48,0.0,False,0,False,overcast clouds,False,False,9.91,2016-10-11 15:00:00+00,False,,126.502,1.5
293,92,False,55,False,41.17452,-79.2932,984.48,0.0,False,0,False,overcast clouds,False,False,9.91,2016-10-11 15:00:00+00,False,,126.502,1.5
294,92,False,55,False,41.19002,-79.21448,984.48,0.0,False,0,False,overcast clouds,False,False,9.91,2016-10-11 15:00:00+00,False,,126.502,1.5
295,92,False,55,False,41.17014,-79.08408,984.48,0.0,False,0,False,overcast clouds,False,False,9.91,2016-10-11 15:00:00+00,False,,126.502,1.5
296,92,False,55,False,41.1702,-79.01489,984.48,0.0,False,0,False,overcast clouds,False,False,9.91,2016-10-11 15:00:00+00,False,,126.502,1.5
297,76,False,58,False,41.1479,-78.9409,977.99,0.0,False,0,False,broken clouds,False,False,9.06,2016-10-11 15:00:00+00,False,,119.502,1.5
298,76,False,58,False,41.14991,-78.7989,977.99,0.0,False,0,False,broken clouds,False,False,9.06,2016-10-11 15:00:00+00,False,,119.502,1.5
299,76,False,58,False,41.12232,-78.68229,977.99,0.0,False,0,False,broken clouds,False,False,9.06,2016-10-11 15:00:00+00,False,,119.502,1.5
300,76,False,61,False,41.11137,-78.54127,981.8,0.0,False,0,False,broken clouds,False,False,8.81,2016-10-11 15:00:00+00,False,,106.502,1.45
301,76,False,61,False,41.04637,-78.422,981.8,0.0,False,0,False,broken clouds,False,False,8.81,2016-10-11 15:00:00+00,False,,106.502,1.45
302,76,False,61,False,41.01871,-78.33809,981.8,0.0,False,0,False,broken clouds,False,False,8.81,2016-10-11 15:00:00+00,False,,106.502,1.45
303,56,False,59,False,40.99554,-78.23335,991.53,0.0,False,0,False,broken clouds,False,False,9.31,2016-10-11 15:00:00+00,False,,115.002,1.4
304,56,False,59,False,40.98042,-78.1368,991.53,0.0,False,0,False,broken clouds,False,False,9.31,2016-10-11 15:00:00+00,False,,115.002,1.4
305,56,False,59,False,40.96705,-78.08739,991.53,0.0,False,0,False,broken clouds,False,False,9.31,2016-10-11 15:00:00+00,False,,115.002,1.4
306,56,False,59,False,40.97478,-78.04531,991.53,0.0,False,0,False,broken clouds,False,False,9.31,2016-10-11 15:00:00+00,False,,115.002,1.4
307,56,False,59,False,41.02267,-77.94426,991.53,0.0,False,0,False,broken clouds,False,False,9.31,2016-10-11 15:00:00+00,False,,115.002,1.4
308,56,False,59,False,40.99216,-77.83554,991.53,0.0,False,0,False,broken clouds,False,False,9.31,2016-10-11 15:00:00+00,False,,115.002,1.4
309,56,False,59,False,40.9551,-77.75992,991.53,0.0,False,0,False,broken clouds,False,False,9.31,2016-10-11 15:00:00+00,False,,115.002,1.4
310,44,False,58,False,40.96597,-77.65113,1002.31,0.0,False,0,False,scattered clouds,False,False,10.21,2016-10-11 15:00:00+00,False,,96.5019,1.35
311,48,False,59,False,41.03894,-77.49308,987.39,0.0,False,0,False,scattered clouds,False,False,9.36,2016-10-11 15:00:00+00,False,,150.002,1.4
312,48,False,59,False,41.06488,-77.39831,987.39,0.0,False,0,False,scattered clouds,False,False,9.36,2016-10-11 15:00:00+00,False,,150.002,1.4
313,48,False,59,False,41.06037,-77.23441,987.39,0.0,False,0,False,scattered clouds,False,False,9.36,2016-10-11 15:00:00+00,False,,150.002,1.4
314,36,False,57,False,41.04771,-77.14622,1013.41,0.0,False,0,False,scattered clouds,False,False,10.81,2016-10-11 15:00:00+00,False,,68.0019,1.4
315,44,False,58,False,41.06228,-77.07696,993.15,0.0,False,0,False,scattered clouds,False,False,10.06,2016-10-11 15:00:00+00,False,,143.502,1.25
316,44,False,58,False,41.07435,-76.92219,993.15,0.0,False,0,False,scattered clouds,False,False,10.06,2016-10-11 15:00:00+00,False,,143.502,1.25
317,36,False,57,False,41.02423,-76.80009,1013.41,0.0,False,0,False,scattered clouds,False,False,10.81,2016-10-11 15:00:00+00,False,,68.0019,1.4
318,36,False,57,False,40.98705,-76.70369,1013.41,0.0,False,0,False,scattered clouds,False,False,10.81,2016-10-11 15:00:00+00,False,,68.0019,1.4
319,36,False,57,False,41.00132,-76.60076,1013.41,0.0,False,0,False,scattered clouds,False,False,10.81,2016-10-11 15:00:00+00,False,,68.0019,1.4
320,32,False,50,False,41.00938,-76.50175,1005.06,0.0,False,0,False,scattered clouds,False,False,11.36,2016-10-11 15:00:00+00,False,,96.5019,1.4
321,32,False,50,False,41.03812,-76.36252,1005.06,0.0,False,0,False,scattered clouds,False,False,11.36,2016-10-11 15:00:00+00,False,,96.5019,1.4
322,32,False,50,False,41.00825,-76.25999,1005.06,0.0,False,0,False,scattered clouds,False,False,11.36,2016-10-11 15:00:00+00,False,,96.5019,1.4
323,32,False,50,False,41.01642,-76.11515,1005.06,0.0,False,0,False,scattered clouds,False,False,11.36,2016-10-11 15:00:00+00,False,,96.5019,1.4
324,32,False,50,False,41.0413,-76.03345,1005.06,0.0,False,0,False,scattered clouds,False,False,11.36,2016-10-11 15:00:00+00,False,,96.5019,1.4
325,32,False,50,False,41.05961,-75.88404,1005.06,0.0,False,0,False,scattered clouds,False,False,11.36,2016-10-11 15:00:00+00,False,,96.5019,1.4
326,24,False,53,False,41.056,-75.76723,991.12,0.0,False,0,False,few clouds,False,False,10.66,2016-10-11 15:00:00+00,False,,120.002,1.45
327,24,False,53,False,41.07563,-75.67396,991.12,0.0,False,0,False,few clouds,False,False,10.66,2016-10-11 15:00:00+00,False,,120.002,1.45
328,24,False,53,False,41.07629,-75.54751,991.12,0.0,False,0,False,few clouds,False,False,10.66,2016-10-11 15:00:00+00,False,,120.002,1.45
329,24,False,53,False,41.07106,-75.43042,991.12,0.0,False,0,False,few clouds,False,False,10.66,2016-10-11 15:00:00+00,False,,120.002,1.45
330,32,False,52,False,41.05262,-75.31727,1009.77,0.0,False,0,False,scattered clouds,False,False,11.31,2016-10-11 15:00:00+00,False,,75.5019,1.5
331,20,False,45,False,40.98144,-75.2117,1020.79,0.0,False,0,False,few clouds,False,False,12.06,2016-10-11 15:00:00+00,False,,58.5019,1.55
332,20,False,45,False,40.99732,-75.14529,1020.79,0.0,False,0,False,few clouds,False,False,12.06,2016-10-11 15:00:00+00,False,,58.5019,1.55
333,20,False,45,False,40.95038,-75.11259,1020.79,0.0,False,0,False,few clouds,False,False,12.06,2016-10-11 15:00:00+00,False,,58.5019,1.55
334,20,False,45,False,40.9236,-75.066,1020.79,0.0,False,0,False,few clouds,False,False,12.06,2016-10-11 15:00:00+00,False,,58.5019,1.55
335,20,False,45,False,40.92592,-74.96338,1020.79,0.0,False,0,False,few clouds,False,False,12.06,2016-10-11 15:00:00+00,False,,58.5019,1.55
336,20,False,45,False,40.91939,-74.83853,1020.79,0.0,False,0,False,few clouds,False,False,12.06,2016-10-11 15:00:00+00,False,,58.5019,1.55
337,20,False,45,False,40.91424,-74.76194,1020.79,0.0,False,0,False,few clouds,False,False,12.06,2016-10-11 15:00:00+00,False,,58.5019,1.55
338,0,False,51,False,40.89244,-74.6628,1030.03,0.0,False,0,False,clear sky,False,True,12.81,2016-10-11 15:00:00+00,False,,46.0019,1.6
339,0,False,51,False,40.91109,-74.51947,1030.03,0.0,False,0,False,clear sky,False,True,12.81,2016-10-11 15:00:00+00,False,,46.0019,1.6
340,0,False,51,False,40.86998,-74.46072,1030.03,0.0,False,0,False,clear sky,False,True,12.81,2016-10-11 15:00:00+00,False,,46.0019,1.6
341,0,False,51,False,40.85897,-74.3739,1030.03,0.0,False,0,False,clear sky,False,True,12.81,2016-10-11 15:00:00+00,False,,46.0019,1.6
342,0,False,51,False,40.83703,-74.33699,1030.03,0.0,False,0,False,clear sky,False,True,12.81,2016-10-11 15:00:00+00,False,,46.0019,1.6
343,0,False,51,False,40.79754,-74.25748,1030.03,0.0,False,0,False,clear sky,False,True,12.81,2016-10-11 15:00:00+00,False,,46.0019,1.6
344,0,False,51,False,40.76369,-74.21691,1030.03,0.0,False,0,False,clear sky,False,True,12.81,2016-10-11 15:00:00+00,False,,46.0019,1.6
345,0,False,51,False,40.74796,-74.16794,1030.03,0.0,False,0,False,clear sky,False,True,12.81,2016-10-11 15:00:00+00,False,,46.0019,1.6
346,0,False,80,False,40.74659,-74.10478,1040.57,0.0,False,0,False,clear sky,False,True,13.41,2016-10-11 15:00:00+00,False,,33.0019,2.3
347,0,False,80,False,40.73872,-74.06127,1040.57,0.0,False,0,False,clear sky,False,True,13.41,2016-10-11 15:00:00+00,False,,33.0019,2.3
348,0,False,80,False,40.72089,-74.00779,1040.57,0.0,False,0,False,clear sky,False,True,13.41,2016-10-11 15:00:00+00,False,,33.0019,2.3
